59471a3e07e71de5fb96725f	Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF	Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF a flock of birds flying in the sky .	Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF EDDL/ DUS. GW19525 A320 GESCHAT LEBL/BCN EDDL/DUS 11:39 EEBL/BCN  	Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF a flock of birds flying in the sky . EDDL/ DUS. GW19525 A320 GESCHAT LEBL/BCN EDDL/DUS 11:39 EEBL/BCN  	a flock of birds flying in the sky . EDDL/ DUS. GW19525 A320 GESCHAT LEBL/BCN EDDL/DUS 11:39 EEBL/BCN  	1
59471a3e07e71de5fb96726d	MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff	MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff	MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff BCN → DUS 	MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff  BCN → DUS 	 BCN → DUS 	1
59471a3e07e71de5fb96726e	BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY	BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY 	BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY U9525 BCNDUS b A320 211  	BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY  U9525 BCNDUS b A320 211  	 U9525 BCNDUS b A320 211  	1
59471a3e07e71de5fb967270	Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK	Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK	Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK	Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK		1
59471a3e07e71de5fb967272	German Wings Airbus A320 #4U9525 lost from @Flightradar24 at 6800 ft at 09.39 UTC time UPDATES http://t.co/XTMaa9mAV2 http://t.co/VwZmbhcUsn	German Wings Airbus A320 #4U9525 lost from @Flightradar24 at 6800 ft at 09.39 UTC time UPDATES http://t.co/XTMaa9mAV2 http://t.co/VwZmbhcUsn a computer keyboard and a mouse on a table .	German Wings Airbus A320 #4U9525 lost from @Flightradar24 at 6800 ft at 09.39 UTC time UPDATES http://t.co/XTMaa9mAV2 http://t.co/VwZmbhcUsn Flightradar24 @flightradar24 Following Last position of Germanwings flight #4U9525 at 09:40 UTC flightradar24.com/data/airplanes.. flightrodar24 BCN DUS RETWEETS 2.49 PM-24 Mar 2015  	German Wings Airbus A320 #4U9525 lost from @Flightradar24 at 6800 ft at 09.39 UTC time UPDATES http://t.co/XTMaa9mAV2 http://t.co/VwZmbhcUsn a computer keyboard and a mouse on a table . Flightradar24 @flightradar24 Following Last position of Germanwings flight #4U9525 at 09:40 UTC flightradar24.com/data/airplanes.. flightrodar24 BCN DUS RETWEETS 2.49 PM-24 Mar 2015  	a computer keyboard and a mouse on a table . Flightradar24 @flightradar24 Following Last position of Germanwings flight #4U9525 at 09:40 UTC flightradar24.com/data/airplanes.. flightrodar24 BCN DUS RETWEETS 2.49 PM-24 Mar 2015  	1
59471a3e07e71de5fb967275	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI 	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI 	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI  		1
59471a3e07e71de5fb967277	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H 	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H 	Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H  		1
59471a3e07e71de5fb967279	German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings http://t.co/SqUrmcvNKt	German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings http://t.co/SqUrmcvNKt	German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings http://t.co/SqUrmcvNKt	German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings http://t.co/SqUrmcvNKt		1
59471a3e07e71de5fb96727c	BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b	BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b a mountain range with a mountain in the background	BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b	BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b a mountain range with a mountain in the background	a mountain range with a mountain in the background	1
59471a3e07e71de5fb967284	Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK	Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK a large jetliner flying through a blue sky .	Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK	Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK a large jetliner flying through a blue sky .	a large jetliner flying through a blue sky .	1
59471a3e07e71de5fb967286	Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu	Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu a large jetliner sitting on top of a runway .	Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu 	Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu a large jetliner sitting on top of a runway . 	a large jetliner sitting on top of a runway .	1
59471a3e07e71de5fb967288	A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7	A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7 a large jetliner sitting on top of a runway .	A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7 germanwings Lufthansa Group D-AIPX Photo Copyright© Stefan Siegenthaler  	A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7 a large jetliner sitting on top of a runway . germanwings Lufthansa Group D-AIPX Photo Copyright© Stefan Siegenthaler  	a large jetliner sitting on top of a runway . germanwings Lufthansa Group D-AIPX Photo Copyright© Stefan Siegenthaler  	1
59471a3e07e71de5fb9672a4	Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn	Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn 	Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn BCN → DUS 	Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn  BCN → DUS 	 BCN → DUS 	1
59471a3e07e71de5fb9672a7	Flight #4U9525 climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /@flightradar24 http://t.co/CIG4wqG5cU	Flight #4U9525 climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /@flightradar24 http://t.co/CIG4wqG5cU 	Flight #4U9525 climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /@flightradar24 http://t.co/CIG4wqG5cU 	Flight #4U9525 climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /@flightradar24 http://t.co/CIG4wqG5cU  		1
59471a3e07e71de5fb9672a9	#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ	#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ a large jetliner sitting on top of a runway .	#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ ge germanwings Lufthansa Group  	#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ a large jetliner sitting on top of a runway . ge germanwings Lufthansa Group  	a large jetliner sitting on top of a runway . ge germanwings Lufthansa Group  	1
59471a3e07e71de5fb9672e4	French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps\n\n#Airbus #A320 http://t.co/hpCGZtf2qd	French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps\n\n#Airbus #A320 http://t.co/hpCGZtf2qd a train is traveling down a track near a bridge .	French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps\n\n#Airbus #A320 http://t.co/hpCGZtf2qd	French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps\n\n#Airbus #A320 http://t.co/hpCGZtf2qd a train is traveling down a track near a bridge .	a train is traveling down a track near a bridge .	1
59471a3e07e71de5fb9672e8	Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G	Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G 	Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G U9525 BCNDUS b A320 211  	Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G  U9525 BCNDUS b A320 211  	 U9525 BCNDUS b A320 211  	1
59471a3e07e71de5fb9672eb	.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy	.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy a group of people standing around a table with a laptop .	.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy	.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy a group of people standing around a table with a laptop .	a group of people standing around a table with a laptop .	1
59471a3e07e71de5fb967303	IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq	IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq	IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq	IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq		1
59471a3e07e71de5fb96731a	Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK	Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK a group of birds flying in the air with a sky background	Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK 	Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK a group of birds flying in the air with a sky background 	a group of birds flying in the air with a sky background	1
59471a3e07e71de5fb96731c	Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx	Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx a laptop computer and a keyboard on a desk .	Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx DAPX-Arean ntoa da c th Stoy fi Home →·Data / Historyー*Airline fleet → Germanwings D-AIPX Full flight information and flight history for Germanwings aircraft D-AIPX Polanc PLAY Plan Nederland Netherlands Dortmund Poznań BACK i London Lublin België Deutschland Belgique0 BelgiumKöln Wrocław tódź Львів Lviv Praha Kraków ULetzebuerg Frankfurt Česká republika Czech Republic Luxembourg am Main Paris Slovensko Slovakia košice. Bratislava österreich Austria Budapest Nantes Schweiz Suisse Svizzera Switzerland Magyarország Cluj-Napoca Hungary France Lyon o ceneve Miano VéneziaoeagrebRomania o Hrvatska Bosna i Slovenija Slovenia oZag România Croatia TorinoB Bologna Босна и Херцеговина, Србија Bosnia and Serbia Genova Toulouse Italia Italy Roma Bilbao Marseyle Monaco Herzegovina Cma Gora Montenegro)"София , България fia Bulgaria Andorra Zaragoza Barlo Македонија. Пловдив Macedonia Porto Plovdiv Napo Bari Tiraneo (FYROM户_7Plovd1. Madrid Google Données cartographiques @2015 Besarsoft. GeoBasis-DE/BKG (e2009) Google, Mapa GISrael, ORION-ME, basado en BCN IGN España 200 km Conditions d'utilisation 4U9525/GW18G ALTITUDE UTC TIME Airbus A320-211 (3C8818)  	Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx a laptop computer and a keyboard on a desk . DAPX-Arean ntoa da c th Stoy fi Home →·Data / Historyー*Airline fleet → Germanwings D-AIPX Full flight information and flight history for Germanwings aircraft D-AIPX Polanc PLAY Plan Nederland Netherlands Dortmund Poznań BACK i London Lublin België Deutschland Belgique0 BelgiumKöln Wrocław tódź Львів Lviv Praha Kraków ULetzebuerg Frankfurt Česká republika Czech Republic Luxembourg am Main Paris Slovensko Slovakia košice. Bratislava österreich Austria Budapest Nantes Schweiz Suisse Svizzera Switzerland Magyarország Cluj-Napoca Hungary France Lyon o ceneve Miano VéneziaoeagrebRomania o Hrvatska Bosna i Slovenija Slovenia oZag România Croatia TorinoB Bologna Босна и Херцеговина, Србија Bosnia and Serbia Genova Toulouse Italia Italy Roma Bilbao Marseyle Monaco Herzegovina Cma Gora Montenegro)"София , България fia Bulgaria Andorra Zaragoza Barlo Македонија. Пловдив Macedonia Porto Plovdiv Napo Bari Tiraneo (FYROM户_7Plovd1. Madrid Google Données cartographiques @2015 Besarsoft. GeoBasis-DE/BKG (e2009) Google, Mapa GISrael, ORION-ME, basado en BCN IGN España 200 km Conditions d'utilisation 4U9525/GW18G ALTITUDE UTC TIME Airbus A320-211 (3C8818)  	a laptop computer and a keyboard on a desk . DAPX-Arean ntoa da c th Stoy fi Home →·Data / Historyー*Airline fleet → Germanwings D-AIPX Full flight information and flight history for Germanwings aircraft D-AIPX Polanc PLAY Plan Nederland Netherlands Dortmund Poznań BACK i London Lublin België Deutschland Belgique0 BelgiumKöln Wrocław tódź Львів Lviv Praha Kraków ULetzebuerg Frankfurt Česká republika Czech Republic Luxembourg am Main Paris Slovensko Slovakia košice. Bratislava österreich Austria Budapest Nantes Schweiz Suisse Svizzera Switzerland Magyarország Cluj-Napoca Hungary France Lyon o ceneve Miano VéneziaoeagrebRomania o Hrvatska Bosna i Slovenija Slovenia oZag România Croatia TorinoB Bologna Босна и Херцеговина, Србија Bosnia and Serbia Genova Toulouse Italia Italy Roma Bilbao Marseyle Monaco Herzegovina Cma Gora Montenegro)"София , България fia Bulgaria Andorra Zaragoza Barlo Македонија. Пловдив Macedonia Porto Plovdiv Napo Bari Tiraneo (FYROM户_7Plovd1. Madrid Google Données cartographiques @2015 Besarsoft. GeoBasis-DE/BKG (e2009) Google, Mapa GISrael, ORION-ME, basado en BCN IGN España 200 km Conditions d'utilisation 4U9525/GW18G ALTITUDE UTC TIME Airbus A320-211 (3C8818)  	1
59471a3e07e71de5fb967327	BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2	BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2 a bunch of colorful kites that are on a table .	BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2 	BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2 a bunch of colorful kites that are on a table . 	a bunch of colorful kites that are on a table .	1
59471a3e07e71de5fb967332	VIDEO -  BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard http://t.co/C2fJV2Uapu http://t.co/y0RoEPBMqM	VIDEO -  BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard http://t.co/C2fJV2Uapu http://t.co/y0RoEPBMqM a man is holding a cell phone in front of a television .	VIDEO -  BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard http://t.co/C2fJV2Uapu http://t.co/y0RoEPBMqM	VIDEO -  BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard http://t.co/C2fJV2Uapu http://t.co/y0RoEPBMqM a man is holding a cell phone in front of a television .	a man is holding a cell phone in front of a television .	1
59471a3e07e71de5fb967338	My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id	My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id a group of people standing on a beach with a kite .	My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id roznan Netherlands o Wa London usdor Germany Leipzig Wrocław tódź Belgium/5 ologne Praque Kraków tuxembourg Frankfurt Czech Republic Paris Slovakia Munich Bratislava Zurich Austria Budapest Nantes Vaduz Hungary Switzerland France Lyon Geneva Turin o Slovenia Milan Venice agreb of Biscay Genoa. Bologna Croatia Bosnia and Herzegovina ToulouseMarsehe ee MonacoItaly Bilbao Sarajevo Montenegro Andora Kos Rome Zaragoza Bar Porto Bari Tiranao Albania Madrid Tyrrhenian Sea Portugal Cnain Valencia Palma  	My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id a group of people standing on a beach with a kite . roznan Netherlands o Wa London usdor Germany Leipzig Wrocław tódź Belgium/5 ologne Praque Kraków tuxembourg Frankfurt Czech Republic Paris Slovakia Munich Bratislava Zurich Austria Budapest Nantes Vaduz Hungary Switzerland France Lyon Geneva Turin o Slovenia Milan Venice agreb of Biscay Genoa. Bologna Croatia Bosnia and Herzegovina ToulouseMarsehe ee MonacoItaly Bilbao Sarajevo Montenegro Andora Kos Rome Zaragoza Bar Porto Bari Tiranao Albania Madrid Tyrrhenian Sea Portugal Cnain Valencia Palma  	a group of people standing on a beach with a kite . roznan Netherlands o Wa London usdor Germany Leipzig Wrocław tódź Belgium/5 ologne Praque Kraków tuxembourg Frankfurt Czech Republic Paris Slovakia Munich Bratislava Zurich Austria Budapest Nantes Vaduz Hungary Switzerland France Lyon Geneva Turin o Slovenia Milan Venice agreb of Biscay Genoa. Bologna Croatia Bosnia and Herzegovina ToulouseMarsehe ee MonacoItaly Bilbao Sarajevo Montenegro Andora Kos Rome Zaragoza Bar Porto Bari Tiranao Albania Madrid Tyrrhenian Sea Portugal Cnain Valencia Palma  	1
59471a3e07e71de5fb967341	148 on board:\n- 142 passengers\n- 2 pilots\n- 4  flight attendants\n\n@SPIEGEL_English @Corriereit \n#Germanwings http://t.co/VT9w6qumJa	148 on board:\n- 142 passengers\n- 2 pilots\n- 4  flight attendants\n\n@SPIEGEL_English @Corriereit \n#Germanwings http://t.co/VT9w6qumJa a large jetliner sitting on top of a runway .	148 on board:\n- 142 passengers\n- 2 pilots\n- 4  flight attendants\n\n@SPIEGEL_English @Corriereit \n#Germanwings http://t.co/VT9w6qumJa	148 on board:\n- 142 passengers\n- 2 pilots\n- 4  flight attendants\n\n@SPIEGEL_English @Corriereit \n#Germanwings http://t.co/VT9w6qumJa a large jetliner sitting on top of a runway .	a large jetliner sitting on top of a runway .	1
59471a3e07e71de5fb967346	148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B	148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B a large jetliner sitting on top of a runway .	148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B 텁! German wings 	148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B a large jetliner sitting on top of a runway . 텁! German wings 	a large jetliner sitting on top of a runway . 텁! German wings 	1
59471a3e07e71de5fb967348	148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD	148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD a large jetliner sitting on top of a runway .	148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD 텁! German wings 	148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD a large jetliner sitting on top of a runway . 텁! German wings 	a large jetliner sitting on top of a runway . 텁! German wings 	1
59471a3e07e71de5fb96734a	French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF	French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF a large jetliner flying through a blue sky .	French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF Prmaas 	French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF a large jetliner flying through a blue sky . Prmaas 	a large jetliner flying through a blue sky . Prmaas 	1
59471a3e07e71de5fb96734c	Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase	Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase 	Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase 	Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase  		1
59471a3e07e71de5fb96735e	#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr	#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr a large jetliner sitting on top of a runway .	#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr germanwings  	#Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/JCDZtv8We0 http://t.co/yE0hUNdiTr a large jetliner sitting on top of a runway . germanwings  	a large jetliner sitting on top of a runway . germanwings  	1
59471a3e07e71de5fb967362	BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL	BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL a large airplane is sitting on a runway .	BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL	BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL a large airplane is sitting on a runway .	a large airplane is sitting on a runway .	1
59471a3e07e71de5fb967363	Germanwings flight A320 plunged 31,200 feet in just ten minutes, according to radar data http://t.co/hv1iOCbIHA http://t.co/OQ4nlyTZ4y	Germanwings flight A320 plunged 31,200 feet in just ten minutes, according to radar data http://t.co/hv1iOCbIHA http://t.co/OQ4nlyTZ4y a laptop computer on a desk with a keyboard and a mouse .	Germanwings flight A320 plunged 31,200 feet in just ten minutes, according to radar data http://t.co/hv1iOCbIHA http://t.co/OQ4nlyTZ4y loder Or La Montauban Alb Kimes Arles Auch ·Toulouse Castres MontpelietP Ak en Provenfreis ocane Marseille Gras isa Empoi Séte Fréjust oCannes Muret CarcassoneE Limou Narbonne Perpignsn Girona for Monigr eit Barcelon Google I Geltru UTC TIME Aibus A320211 05800 FT 378 KTS Alitude and speed changes Flight (08 35) 40000 feet 00 ks 30000 feet 20000 feet 400 st E 10000 feet 200t 0 feet 08 55 09:00 0905 09.10 0915 09.20 8.25 09 30 09 35 09 40 @lightradar24  	Germanwings flight A320 plunged 31,200 feet in just ten minutes, according to radar data http://t.co/hv1iOCbIHA http://t.co/OQ4nlyTZ4y a laptop computer on a desk with a keyboard and a mouse . loder Or La Montauban Alb Kimes Arles Auch ·Toulouse Castres MontpelietP Ak en Provenfreis ocane Marseille Gras isa Empoi Séte Fréjust oCannes Muret CarcassoneE Limou Narbonne Perpignsn Girona for Monigr eit Barcelon Google I Geltru UTC TIME Aibus A320211 05800 FT 378 KTS Alitude and speed changes Flight (08 35) 40000 feet 00 ks 30000 feet 20000 feet 400 st E 10000 feet 200t 0 feet 08 55 09:00 0905 09.10 0915 09.20 8.25 09 30 09 35 09 40 @lightradar24  	a laptop computer on a desk with a keyboard and a mouse . loder Or La Montauban Alb Kimes Arles Auch ·Toulouse Castres MontpelietP Ak en Provenfreis ocane Marseille Gras isa Empoi Séte Fréjust oCannes Muret CarcassoneE Limou Narbonne Perpignsn Girona for Monigr eit Barcelon Google I Geltru UTC TIME Aibus A320211 05800 FT 378 KTS Alitude and speed changes Flight (08 35) 40000 feet 00 ks 30000 feet 20000 feet 400 st E 10000 feet 200t 0 feet 08 55 09:00 0905 09.10 0915 09.20 8.25 09 30 09 35 09 40 @lightradar24  	1
59471a3e07e71de5fb967367	Latest update from @germanwings - now saying 144 passengers and six crew, so 150 people on board A320 that crashed http://t.co/uj1VdJyW5s	Latest update from @germanwings - now saying 144 passengers and six crew, so 150 people on board A320 that crashed http://t.co/uj1VdJyW5s 	Latest update from @germanwings - now saying 144 passengers and six crew, so 150 people on board A320 that crashed http://t.co/uj1VdJyW5s 	Latest update from @germanwings - now saying 144 passengers and six crew, so 150 people on board A320 that crashed http://t.co/uj1VdJyW5s  		1
